power,oem,country,class_tons,engine_power_kw,blade_size,bucket_size_m3,type,year_of_release,development_status,model_number,link,link_date,last_seen_utc
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/electric-solutions/dumpsters/,,2026-04-26T15:55:24Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/waste-and-recycling/telescopic-loaders/,,2026-04-19T15:52:58Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/telescopic-loaders/,,2026-05-03T16:00:59Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/compact-track-loaders/,,2026-04-12T15:52:02Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/municipalities/highway-maintenance/,,2026-02-10T06:01:52Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/2026/01/new-year-boost-as-jcb-wins-205-million-military-contract/,,2026-02-10T06:01:52Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/logistics/generators/,,2026-05-17T16:09:39Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/parts-and-service/parts/electrical-and-lighting-systems/,,2026-02-10T06:01:53Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/?page=35,,2026-02-10T06:01:57Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/electric-solutions/wheel-loaders/,,2026-04-19T15:52:57Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/rotating-telehandlers/,,2026-05-17T16:09:49Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/telescopic-handlers/,,2026-02-13T01:03:07Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/2026/01/jcb-presented-with-gold-lamma-show-farm-machinery-award/,,2026-02-15T15:55:10Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/buy/used-machines/,,2026-05-17T16:09:52Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/construction/industrial-forklifts/,,2026-05-17T16:09:38Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/attachments/charging-solutions/,,2026-04-26T15:55:20Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/buy/merchandise/,,2026-03-22T15:39:10Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/logistics/articulated-booms/,,2026-05-24T16:13:51Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/news/2026/02/public-invited-to-take-a-seat-on-unique-jcb-listening-bench/,,2026-02-10T06:02:03Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/parts-and-service/service/refurbishment-programme/,,2026-02-13T01:03:08Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/products/machines/wheel-loaders/,,2026-04-26T15:55:24Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/waste-and-recycling/backhoe-loaders/,,2026-02-22T15:56:49Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/waste-and-recycling/,,2026-05-24T16:13:48Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/explore/insight/lord-bamford/,,2026-05-24T16:13:44Z
Hydrogen,JCB,UK,,,,,Excavator,,,html,https://www.jcb.com/en-GB/industries/waste-and-recycling/industrial-forklifts/,,2026-02-10T06:02:06Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/,,2026-05-24T16:13:56Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/products/engines,,2026-02-10T06:02:11Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx800lc-7,,2026-05-03T16:01:22Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx140w-7k,,2026-02-10T06:02:15Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/products/wheel-excavators,,2026-02-10T06:02:17Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/new-brand,,2026-02-10T06:02:19Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx140lcr-7,,2026-02-10T06:02:20Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx230lc-9,,2026-02-10T06:02:22Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx160wmh-7,,2026-05-10T16:07:47Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx255lc-7,,2026-02-15T15:55:51Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx380lc-7,,2026-05-10T16:07:50Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx530dm-7,,2026-04-12T15:53:00Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/people-also-search,,2026-02-10T06:02:32Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx530lc-7,,2026-02-22T15:56:59Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/fairs-and-events/sim-2025,,2026-02-10T06:02:35Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx27z,,2026-02-10T06:02:37Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dl580-7,,2026-03-29T15:46:27Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/news/2026-02-06-Designed-Around-the-Operator-Develon-Introduces-Updated-ADT-Cab,,2026-02-10T06:02:40Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/develon-9-series,,2026-02-10T06:02:42Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx250lce-7,,2026-02-13T01:03:58Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/industries/demolition,,2026-02-10T06:02:45Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx530lc-7-slr,,2026-03-29T15:46:16Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/become-a-dealer,,2026-02-10T06:02:49Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/innovation-concept-x,,2026-02-10T06:02:50Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/news/2025-07-04-Demolition-of-the-Former-Tesla-Site-in-the-Czech-Republic-Carried-Out-Using-a-Develon-DX380DM-7-Excavator,,2026-02-10T06:02:52Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dd130,,2026-02-10T06:02:53Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx19-7,,2026-02-10T06:02:55Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dl08v,,2026-02-10T06:02:57Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx50z,,2026-05-10T16:07:09Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/pins-kits,,2026-03-22T15:40:04Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/hydraulic-breakers-hb-series,,2026-02-10T06:03:02Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/news,,2026-05-24T16:15:14Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/products/engines,,2026-04-26T15:56:50Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx140w-7k,,2026-05-24T16:15:40Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/products/wheel-excavators,,2026-05-17T16:10:48Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/new-brand,,2026-05-24T16:15:21Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx140lcr-7,,2026-04-12T15:53:49Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx230lc-9,,2026-05-10T16:08:22Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/people-also-search,,2026-05-10T16:08:43Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/fairs-and-events/sim-2025,,2026-04-26T15:56:57Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx27z,,2026-05-24T16:15:24Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/news/2026-02-06-Designed-Around-the-Operator-Develon-Introduces-Updated-ADT-Cab,,2026-04-26T15:56:31Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/develon-9-series,,2026-05-24T16:15:17Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/industries/demolition,,2026-05-17T16:11:16Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/become-a-dealer,,2026-03-29T15:47:04Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/innovation-concept-x,,2026-05-03T16:02:05Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/news/2025-07-04-Demolition-of-the-Former-Tesla-Site-in-the-Czech-Republic-Carried-Out-Using-a-Develon-DX380DM-7-Excavator,,2026-05-17T16:11:13Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/it/news,,2026-05-24T16:15:18Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dd130,,2026-05-03T16:02:44Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx19-7,,2026-05-24T16:15:08Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dl08v,,2026-05-24T16:14:56Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/hydraulic-breakers-hb-series,,2026-04-26T15:57:02Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dl280-7-waste-loader,,2026-05-17T16:10:43Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/news/2022-03-20-HDI-annuncia-il-nuovo-inizio-come-DEVELON,,2026-05-17T16:10:44Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/industries/forestry,,2026-05-24T16:15:04Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/products/compact-wheel-loaders-attachments,,2026-05-24T16:15:32Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/d34-crawler-excavators,,2026-05-24T16:15:30Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/dx235rtf-7,,2026-05-17T16:10:51Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/industries/tunneling,,2026-04-05T15:49:19Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/news/2026-02-06-Introducing-the-New-DX230LC-9-Scale-Model,,2026-05-24T16:15:13Z
Battery,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/de/news,,2026-04-19T15:54:48Z
,Develon,South Korea,,,,,Excavator,,,html,https://eu.develon-ce.com/en/machines/DX25Z-7,,2026-05-17T16:10:55Z
Hydrogen,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/,,2026-05-24T16:15:46Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/product/support/contents,,2026-05-24T16:15:50Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/agency/domestic?type=part,,2026-05-10T16:09:01Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/es,,2026-05-24T16:15:56Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/products/view?productsSeq=616,,2026-05-24T16:15:49Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/overview/attachment/contents,,2026-05-17T16:11:42Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/agency/domestic?type=sales,,2026-05-24T16:16:05Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/agency/domestic,,2026-05-24T16:16:11Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/overview/valuemate/contents,,2026-05-24T16:16:04Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/products/view?productsSeq=573,,2026-05-24T16:15:47Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/products/SL/list,,2026-05-24T16:15:56Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/servicecenter/info/contents,,2026-05-10T16:09:12Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/products/LD/list,,2026-05-24T16:15:56Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/products/view?productsSeq=969,,2026-05-24T16:16:05Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/educational/academy/contents,,2026-05-24T16:16:03Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/agency/overseas?type=sales_agcy,,2026-05-17T16:11:43Z
Hydrogen,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en,,2026-05-24T16:15:49Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/inov/safety/contents,,2026-05-24T16:16:10Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/total-search/list?q=Safety,,2026-05-24T16:15:55Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/privacy/policy,,2026-05-24T16:16:02Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/products/BL/list,,2026-05-10T16:09:07Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/agency/overseas,,2026-05-10T16:09:01Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/products/view?productsSeq=953,,2026-05-17T16:11:34Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/products/DZ/list,,2026-05-24T16:16:09Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/overview/parts/contents,,2026-05-24T16:16:09Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/ask/questions/list,,2026-05-17T16:11:31Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/total-search/list?q=TIER 4,,2026-05-17T16:11:49Z
,HD Hyundai CE,South Korea,,,,,Excavator,,,html,https://www.hyundai-ce.com/en/products/SP/list,,2026-04-26T15:57:31Z
